ticker,volatility,momentum_12_1,max_drawdown,skewness,kurtosis,pe_ratio,roe,market_cap,beta
HOLX,0.2149224891274731,0.09286015649926378,-0.2573285962105221,0.3116709266965504,4.493205741415869,31.298754,0.108559996,16839363584,0.733
HON,0.19978135914332623,0.11183443700964876,-0.1870262738794143,-0.16212655384607894,2.0302650286153066,32.271164,0.26136,164403986432,0.93
HOOD,0.6212006581126194,0.9158875814964821,-0.5267857370936133,-0.10797884083372675,4.487870013613742,37.12683,0.21993999,68600107008,2.44
HRL,0.23558421337756796,0.012769411628327232,-0.4501305530558276,-0.6084886175173563,19.280418947705343,28.724138,0.06002,13747180544,0.33
HSIC,0.2483165181269394,-0.013202877180852723,-0.32698999558713004,-0.14419104436979296,2.8469319252672767,25.100946,0.08347999,9649326080,0.893
HST,0.3057076502267473,-0.04641281081044203,-0.278050904784964,-0.3446115885195212,2.0627887050108153,19.245283,0.11489,14210159616,1.159
HSY,0.21345902479909307,-0.04832474090960935,-0.36200151333794856,0.2400928415666741,7.28201205573893,50.981613,0.1889,44971655168,0.169
HUBB,0.2953975604177645,0.30582545337718686,-0.19769332541026197,-0.12062455037810835,3.4148485947211515,31.845825,0.24542,28001808384,1.005
HUM,0.3333635554887657,-0.5096889899457008,-0.5775011240956751,-1.9032382151702607,12.17303320397242,17.757719,0.07039,22831437824,0.441
HWM,0.29688305899597656,0.7336224697894864,-0.2013943910619534,1.1778633190782555,9.478431358041798,69.38172,0.30443,103885250560,1.248
IBKR,0.2925249879756661,0.8094011039406024,-0.21836010688128094,0.023742005616919536,2.1361674548046565,33.51126,0.23507999,126466850816,1.224
IBM,0.21328085554054818,0.33984916822242645,-0.17610517773096165,-0.11932751528380302,7.57854813855683,23.084381,0.35158002,240376512512,0.691
ICE,0.21183645734509998,0.2230629044107698,-0.32500242728910694,-0.4566211958218394,3.3686454792062435,26.645327,0.11885,87813193728,1.033
IDXX,0.33514635637859524,-0.3095146430020851,-0.4134142577039184,0.05990227203203887,2.45004107476766,48.56073,0.66202,50855784448,1.66
IEX,0.22354145774094633,0.05363553911048781,-0.21991840131138196,0.005759849189056909,1.7889178009869706,32.368176,0.1234,15620605952,0.983
INCY,0.2733395751223822,0.13243715099325887,-0.4049529236830834,0.3830005729588148,5.210700909233326,15.806553,0.2987,20164147200,0.847
INTU,0.35390090825989906,-0.005211652123846791,-0.30031450321953035,-0.32609684011801515,1.7820204695206252,26.100822,0.21987,105945112576,1.234
INVH,0.24675258631974417,0.009056752481556324,-0.33657356627764445,-0.24724648131679364,3.6136971710183587,26.631578,0.060939997,15509421056,0.834
IQV,0.3085013603229407,-0.18308007994557446,-0.31879977334084003,0.4740222746189737,4.53610055641025,21.15198,0.21438,28205084672,1.361
IR,0.28329996775763044,0.26621442421630864,-0.21519147242998532,-0.3497440196413604,2.2025208910448972,65.93103,0.057729997,37772554240,1.309
ISRG,0.33169523760919295,0.44183995262960696,-0.4008640687339664,-0.059674384164473224,7.52229560709624,64.128494,0.16690001,179003392000,1.662
IT,0.2717463981585386,0.11394293839534851,-0.2772168631147716,0.4023118008449016,7.8821391502887685,15.930571,0.86861,11080419328,1.036
ITW,0.2098322349404712,0.06340613472413138,-0.17473638620797338,-0.0038072953326334013,1.7777692713287747,28.093334,0.93718004,85013241856,1.159
J,0.23985319691591878,0.25164906151599886,-0.26371512872736924,-0.6168085543080759,3.737452066347414,36.39314,0.09726,16287920128,0.766
JBHT,0.29118744433348287,-0.07987899959305006,-0.2913090215490528,-0.7316226226432094,3.7085551749986863,37.607845,0.15787,21915453440,1.263
JBL,0.3669330093528937,-0.005584783554790723,-0.3683019925641976,-0.35844882162131725,14.0606862173465,42.35781,0.47823003,28958636032,1.24
JCI,0.28052012317760244,0.3603520655861492,-0.3085183538798482,-0.581223623339727,4.005891137988762,48.251675,0.12640001,88008990720,1.428
JKHY,0.23390936771417245,0.07024386527390573,-0.33566190912068056,-1.6231548586396303,9.41095095535854,22.839312,0.24284,11521716224,0.71
JNJ,0.1611440994222225,0.009751018939428188,-0.1841168275882545,0.29011905584515135,3.0851846965973637,21.984589,0.35029998,584376451072,0.347
JPM,0.240897077590107,0.3818536222794816,-0.2560731829640326,0.3999158231551112,5.929891075945587,15.531734,0.16134001,846051934208,1.053
KDP,0.18745003061464624,-0.008228997569297025,-0.2826431788561592,-0.5398835067454969,3.147239681528502,25.465519,0.06291,40132546560,0.355
KEY,0.4425618660644485,0.2920929449578842,-0.5950347752308489,-1.7030066234600398,25.966014171294734,14.605264,0.09482,24473303040,1.068
KEYS,0.3110566726658601,0.02543747892444928,-0.36708927359144794,-0.6422780761876088,11.47765801711738,48.513943,0.1582,41844338688,1.201
KIM,0.26664195333359125,0.19754621328459582,-0.3360609955396636,0.05863243789311343,1.0920875401318852,28.256098,0.055370003,15690586112,1.076
KKR,0.36663690788181075,0.6368780346506033,-0.2783321073218394,0.09585476144527064,2.680720029931212,43.23932,0.08946,93694746624,1.971
KLAC,0.41430443768579533,0.021428107370730587,-0.335326600837607,-0.4649177738756585,2.873436649100224,43.475735,1.00726,196562927616,1.455
KMB,0.1831564799007299,0.14848951404860936,-0.22228744509626522,0.00862590127384409,5.780143669683142,22.432098,1.26603,36186173440,0.277
KMI,0.2132481009425695,0.5132515485741491,-0.2030783140471137,-0.15036234812282806,1.538756856094139,23.89051,0.09826,72817909760,0.691
KO,0.15351859341100002,0.10656914218663702,-0.17274748242018756,-0.7127267147668574,5.737111097338069,26.263157,0.43323,343440457728,0.364
KR,0.23771259931708713,0.2922016841925985,-0.31072484106729964,0.16776845615235011,5.506169292968927,58.725666,0.07997,43975327744,0.629
L,0.19424350672133092,0.2105778606387591,-0.2610973789429266,-0.09313455352655443,1.4736352220417421,13.772899,0.09431,22685020160,0.605
LDOS,0.2505711742534768,0.3997607420522663,-0.2987308482539333,-2.135337658244495,27.494545176884564,16.214954,0.31034002,22259587072,0.62
LEN,0.3335340498693313,0.12534763184734732,-0.2903255930873427,-0.07491749369272578,2.5268769411963756,14.593985,0.08406,28764076032,1.461
LH,0.2360567166241385,0.049680495050461654,-0.26056674845890165,-0.027834322881109364,2.7440836615939688,27.76719,0.10509,23489878016,0.996
LHX,0.23059764124825233,0.16043517727217158,-0.3608096353071006,0.22842753006991415,5.30552894943602,41.6538,0.08191,66617004032,0.64
LII,0.3099003750783851,0.3695887221785827,-0.30225500301328695,0.11069464178494395,2.026152955121427,24.627304,0.75833,19676182528,1.188
LIN,0.20661998176369178,0.11503583479471682,-0.2097106208006993,-0.14221599760054038,2.211598088127147,34.007534,0.17817,232818278400,0.847
LLY,0.2889063200530276,0.2741682343160811,-0.24126135205344806,0.7942558317285484,6.074475858003293,44.045376,1.01159,952338219008,0.394
LMT,0.19725557693712267,0.16132022791563913,-0.2146749445962773,0.4105376575759544,8.309426151280238,30.673813,0.76865,152319918080,0.23
LRCX,0.4415024680039941,-0.13986324454866778,-0.4216974735806009,-0.19685445051703507,1.6439067670775565,50.29158,0.65565,307626868736,1.776
LULU,0.4067465468438688,-0.5316170319615344,-0.543507617994108,-0.21570266456854323,8.154260818232824,13.025035,0.41017,22211749888,1.014
LUV,0.3509431335377375,0.06358028654662176,-0.5305242985294523,-0.7457152627502261,4.69660837979149,65.93671,0.04812,26938607616,1.107
LVS,0.37078498537581966,0.05323960486351639,-0.4069809258292184,0.10031295573726311,4.2733308259009055,24.685106,0.73263,39222558720,0.885
LW,0.3830290026737992,-0.45108167421496215,-0.5331583092583018,-5.797359230146543,71.61004068309511,17.48913,0.23164,6726544384,0.428
LYV,0.33436723268145846,0.3558876064891483,-0.44514270420696694,-0.23040786190259935,5.6296770623290975,117.87681,0.36701,37773479936,1.138
MA,0.21585872251015362,0.21668960421283331,-0.249604572535972,-0.23743952792002987,2.9406729566891254,31.845732,2.09915,469788098560,0.821
MAA,0.23317406339986924,0.22366258274552328,-0.4263026988373995,0.16561364399640874,1.3095404582808658,35.309525,0.07645,16019548160,0.782
MAS,0.2939328738767495,0.17326715996722888,-0.25423373206552824,0.33002812028496,2.527868674517724,19.468912,71.5,15301072896,1.285
MCO,0.257485145079592,0.23588237125070233,-0.3116871829187935,-0.0220519645563342,5.071381851182611,35.96948,0.62078,80320389120,1.439
MDLZ,0.18425264222885926,-0.10302546670469316,-0.2158082859156901,-0.5179512439827403,3.6195574467370184,31.11111,0.09332,75873083392,0.401
MET,0.24754076352841267,0.29735491835005223,-0.3508817771820387,-0.5449382556482198,2.97022790549865,16.342974,0.12020001,52118327296,0.738
META,0.4634036398884627,0.4278566961744381,-0.6198640312944155,-0.2989910116242206,20.074749527935296,27.936089,0.30238,1658528202752,1.284
MGM,0.3844777258777275,-0.20987973128300397,-0.3731878728921249,-0.7345378025686551,4.36662854367719,48.407898,0.1489,10062302208,1.404
MKC,0.23951292215137054,0.1311163911277174,-0.41178792611722836,-0.2664146527249937,9.177542063889852,23.37884,0.14243001,18388019200,0.613
MLM,0.2705061514346101,0.16281131670875792,-0.24007660581027382,0.03122012766425271,1.9275293222366354,35.21253,0.10159001,41367080960,1.141
MMM,0.29375915918974804,0.36473881927850493,-0.40176348956133456,1.7053735196230722,26.26484221293083,27.843332,0.75501,87990501376,1.166
MNST,0.23582206690108795,-0.07117214531701471,-0.26031225225625076,-0.625067363939489,7.633117856634154,47.59091,0.25538,81835294720,0.45
MOH,0.31659820242726233,-0.26012825354633506,-0.3445045627245596,0.4896803913938536,11.120691571514342,16.928251,0.11022,7776500224,0.493
MOS,0.4095776729849614,-0.3264634457364226,-0.6745728340194127,-0.5688308274359687,2.2000897661591328,7.6243525,0.101169996,9341314048,0.961
MPC,0.32375228594970096,0.030845613282428103,-0.38994969048596695,-0.40209070986392154,1.7895343819425715,14.883509,0.24292,59146547200,0.708
MPWR,0.5403020061886837,-0.2467619930995097,-0.422938859400133,-0.15891292577696448,3.3245169668309593,94.365204,0.17940001,58650505216,1.455
MRK,0.20211489035383987,-0.07259990902800484,-0.2708007575495311,-0.6172563886552723,7.100711019623871,16.817057,0.37166,305378983936,0.296
MRSH,0.18937587677830417,0.21368926951134723,-0.1922775690922647,-0.3446356044035775,3.3520150685091155,21.271648,0.29352,87850606592,0.737
MS,0.2731862768654805,0.34939589280131056,-0.28923438411642677,0.2815275177006563,3.7169908634820246,17.180216,0.15729,278780739584,1.179
MSFT,0.27034578817788757,0.10757884265746082,-0.3167448600401708,-0.10977508627519864,2.2631966203133596,24.873512,0.34390998,2952363507712,1.084
MSI,0.21848401485744645,0.4611341651481068,-0.1834388218848263,0.4901152783713504,3.7309526507594946,36.238056,1.04197,77074989056,1.002
MTB,0.32007214681289764,0.4651263329680564,-0.4070663244100348,-0.3268527632340609,6.662048155533647,13.677648,0.09797,36335738880,0.577
MU,0.4452648688814417,0.03258967961236919,-0.4497358728826691,-0.049199788373503354,3.5371689641670523,40.661922,0.22554001,481909309440,1.505
NCLH,0.5896924615029171,0.17796172004360153,-0.532221727597099,-0.2365689231922203,3.797064400073868,17.489208,0.39870998,11067310080,2.03
NDAQ,0.238383574262348,0.3510596971338765,-0.3064138656487962,-0.9554191468892655,8.578916284547994,26.495148,0.15253,46747398144,1.024
NDSN,0.24851499551436088,-0.02612706471037915,-0.24704744384486874,-1.765927914744009,15.227237294195831,34.13765,0.17473,16198309888,1.002
NEE,0.2779876502277779,0.2561731103999033,-0.4432471276282661,-0.6654738939304835,3.9967741974388336,27.933334,0.083739996,192059047936,0.761
NFLX,0.48873702162029004,0.558299892092212,-0.575044738650862,-3.6805211213006657,57.964449354618694,31.094862,0.42762002,333709443072,1.712
NI,0.2108441987192288,0.3850405187978848,-0.24759431794676046,-0.48553865673642,2.303061869559773,24.405262,0.0907,21943791616,0.651
NKE,0.3506377466583613,-0.3683989105196135,-0.47191344841047267,-1.8167917697728342,19.152955630596836,38.245613,0.17950001,96817070080,1.279
NOC,0.230875351170707,0.04230407849732758,-0.22281722203196574,0.10608545749814811,8.341863018083476,24.873152,0.26167,103266525184,0.039
NOW,0.3994920408666424,0.34202954197353913,-0.4054486689206754,-0.1728461051196659,4.233180947517413,62.437126,0.15488,110019756032,0.978
NRG,0.3398123264528586,0.6387244614837575,-0.32615542660225716,-0.5906412421092352,6.440788610462601,26.823353,0.64186996,38683062272,1.282
NSC,0.2615907812097326,0.14321578392413453,-0.34030099110172507,0.5110906708740715,5.247637148796507,24.821823,0.19248,71016415232,1.324
NTAP,0.30261710801534514,0.3053704447123463,-0.313213162590898,1.2329166765417774,13.253786660452072,17.85366,1.25346,20456892416,1.387
NTRS,0.29830529193934474,0.2772541681415359,-0.45057944086487595,-0.2856313531107433,6.120636990461261,16.56293,0.13492,27376629760,1.276
NUE,0.36998066576180205,-0.15580407089255813,-0.41979562131795495,-0.0681446781465092,5.011793040721368,23.9375,0.09361,41196847104,1.843
NVDA,0.53583706288918,0.8954786300085438,-0.594340479331468,0.44908698080713716,3.4078242192163994,46.98515,1.07359,4621547864064,2.314
NVR,0.27526396499761346,0.2518397486835249,-0.21666390135594704,0.09506735439395275,3.013145740541942,17.361212,0.33185002,21524598784,1.035
NWS,0.28650658998775985,0.20810794820708214,-0.33410466561473307,-0.8522560085110805,8.638308478339574,34.48052,0.06329,14716454912,0.968
NWSA,0.2837796697529162,0.1663006359558632,-0.3396847135379676,-0.7530206893275199,7.914297626236053,30.714287,0.06329,13748874240,0.968
NXPI,0.36931677532887336,-0.04962779546930063,-0.2877844873532686,-0.21078542668594863,0.330794433199491,29.253149,0.20698999,58558656512,1.458
O,0.19933224673965225,0.04108954249236482,-0.3447137097204524,-0.31077844594885234,1.5667809441490919,61.81308,0.02488,60723515392,0.801
ODFL,0.361672887430912,0.05630611041135,-0.25361703000061536,-0.3875902306657665,4.630410417311749,41.695652,0.2393,42325762048,1.269
OKE,0.27128018665853837,0.5099033659518377,-0.29226183088441093,-0.8402250603847882,3.096008059246204,16.053308,0.17847,54996590592,0.918
OMC,0.25637601201397114,0.19231539086145175,-0.2744590016829183,-1.2958670340207346,7.607626315668584,12.280236,0.008169999,26421661696,0.744
ON,0.5058848611768489,-0.25818853440226275,-0.43889348153656815,-0.47842059805024456,5.209981006209247,238.31035,0.01498,27808370688,1.542
ORCL,0.31166399606825074,0.5296851443901608,-0.26747836357615046,-0.15077914857009364,12.654935221705696,27.834585,0.69026,425595404288,1.633
OXY,0.33568751613122155,-0.17565533727999488,-0.3847688159351983,-0.16077777633618798,2.898405067642617,38.117645,0.05929,51073310720,0.371
PANW,0.4368100915371333,0.15278062957514554,-0.35999425948732866,-2.3409819231632665,33.31474627278659,94.11392,0.16259001,120160681984,0.75
PAYC,0.5157334357534958,0.05971679936639862,-0.6454701126082307,-4.970675462843328,75.91870330960253,14.196782,0.27417,6298280448,0.796
PAYX,0.2304379873363995,0.21966876316368922,-0.2340704204919907,-0.276209807459652,3.0579433799979903,20.642532,0.40884998,32752189440,0.888
PCAR,0.24936818749468642,0.15898263480811214,-0.2616260415950254,-0.46557153282129876,6.169951046648148,28.48337,0.12922,67492888576,1.044
PCG,0.24908114945449053,0.16845915786743287,-0.24942441862875708,-0.14756639498446705,1.9552823169799876,15.559323,0.08207,40354693120,0.374
PEG,0.2123122751899402,0.44143977421863456,-0.2728676262560345,-0.17122673802650343,1.8258272796782054,20.569712,0.12579,42712604672,0.616
PEP,0.1700444958065763,-0.027680765710400904,-0.1865242015839901,-0.49284024889093153,3.6065381051674503,27.49,0.42848,225529085952,0.416
PFE,0.24024743619576222,-0.05884723194390337,-0.5080125437882963,0.08740449122254154,1.5333805915351757,19.595589,0.085760005,151524114432,0.441
PFG,0.26115418011900515,0.1080641431789465,-0.29318006525557977,-0.12552431743241085,2.239593608896059,14.041056,0.10524,21037883392,0.883
PG,0.17167879441880202,0.2157126024874335,-0.2377246734231276,-0.6510915762323384,4.411090862937428,23.81926,0.31562,375699996672,0.38
PGR,0.26072520222982704,0.5110128166772314,-0.22907783496684564,-0.6701714198775848,10.609884240607016,10.618107,0.40448,119631699968,0.318
PH,0.28046067545047704,0.40240033313923196,-0.22279590439374586,0.3392743238854957,3.9537788165233936,37.307663,0.25781,129022320640,1.242
PHM,0.3430266070834567,0.23126810572784426,-0.2682164670869808,0.1284563371601439,2.865199528729197,12.591727,0.17673999,26929752064,1.343
PKG,0.24321896565102435,0.4269267712038789,-0.31777521830291117,-0.37899444651638414,8.709896122053605,27.614668,0.16903,21343868928,0.898
PLD,0.2894249382469818,-0.13579786123027657,-0.4205869236472459,-0.2050615589126116,2.223288837938334,39.638653,0.06127,131443965952,1.439
PLTR,0.6695001502232775,1.1933820150808527,-0.5898838036181864,0.6286027345202313,6.448531260319568,211.31252,0.25983,322335932416,1.687
PNC,0.2835553692263121,0.3383136994457898,-0.38575303348871975,0.09051181918018752,1.7853535982424873,14.042797,0.12158,94193008640,0.968
PNR,0.28827728825476273,0.3867680971820065,-0.2992151899131203,0.3844278492901281,3.9191186865282583,25.961832,0.17478001,16725906432,1.221
PNW,0.21194715349411034,0.2951047021841591,-0.2402159250365263,-0.07890472813212997,0.9221941426869038,20.276289,0.087749995,11770353664,0.545
PODD,0.42363539119272603,0.1394565505036747,-0.6130878709011208,0.5148898026402636,7.097895692580288,70.521866,0.18124,17027250176,1.418
POOL,0.353527046429972,-0.08587030256985498,-0.3649952879960401,0.059053743146069454,2.9473332054752603,20.20237,0.33058998,8270416896,1.23
PPG,0.2600863017726546,-0.17894944196834223,-0.20989732961427232,0.14184333240024172,2.284875223981202,18.284681,0.21275999,28557819904,1.16
PRU,0.25258155193193654,0.24080584483851392,-0.33112079052190857,-0.5650619690184768,4.067154254497565,10.354355,0.11359999,35997122560,0.951
PSA,0.25296569605298463,0.13740852502409565,-0.3792854775352592,-0.45619036237110044,2.6225445427435936,33.88889,0.18763,53529464832,0.992
PSKY,0.5557673190150072,-0.4191146516579787,-0.7312111214639031,-0.8027675132175472,13.16436898403241,357.0,0.01279,11814920192,1.207
PSX,0.31529611086352444,0.009527864961622279,-0.3448753256923493,-0.2967907630496189,1.5519721079025492,14.434662,0.16017,62942351360,0.867
PTC,0.27446233578786705,0.11198589358712176,-0.17144901131389312,1.060943839117537,10.682461756672511,22.817646,0.23141001,18463436800,1.034
PWR,0.32151511011113454,0.4215977279661727,-0.24803334459632112,0.061851721501223644,3.230067879778579,81.99703,0.12739,82410381312,1.133
PYPL,0.4127366274535806,0.29212839839054966,-0.586492691361697,-0.1838198684477215,3.6476298652365724,7.6987066,0.25732002,38969905152,1.419
QCOM,0.3838370644559494,0.03458100140260739,-0.3308024651895442,-0.19243919528672374,1.8024830957019766,28.806452,0.2148,152602296320,1.238
RCL,0.4803685410939798,0.581919445005507,-0.6297348789431398,-0.09592151745208612,3.820557129501455,20.198076,0.47731,85929123840,1.868
REG,0.234607480846977,0.13805232782293675,-0.26087398371502585,0.03799039139449652,1.6484418248681303,27.251774,0.07683,14351334400,0.942
REGN,0.2699487644540386,-0.17936172525365118,-0.4159816442909503,0.976611342546211,18.8003041596085,18.796288,0.14864999,82426560512,0.413
RF,0.3200719074063452,0.3460128662667539,-0.39613161014805726,-0.2122613193218864,4.588375695021871,13.069565,0.1165,26358906880,1.027
RJF,0.28190596615297125,0.40130734825198977,-0.3211057812330639,-0.10294753082013443,2.6200620478731533,15.485322,0.17124,31251585024,0.996
RL,0.34147222100329705,0.43805362568450334,-0.28881595154526196,0.41501872490691416,4.686005331276853,26.174711,0.33846,23348473856,1.487
RMD,0.3416570555337224,0.31570288560291626,-0.45908691747324365,-0.7732338687648227,19.142496829450355,25.63007,0.25676,37822783488,0.877
ROK,0.3344768348701345,-0.09013377731250011,-0.3245720061758334,-1.7041611757881943,15.205038789437452,45.680416,0.23736,44837228544,1.527
ROL,0.24332910170142097,0.1334182779324671,-0.26330279358445535,-0.27881369266915823,8.570117556241634,56.2844,0.38944,29515008000,0.788
ROP,0.20075021822807057,0.028574537533105408,-0.2577498871270241,-0.33904042955466396,3.6424389314514034,23.647184,0.07929,36143575040,0.93
ROST,0.3109113362187642,0.09969442022521896,-0.34974474199048206,-2.6239901524551326,43.16532739884716,31.427458,0.37425,65516830720,0.993
RSG,0.1735781795234285,0.27891285134947275,-0.17269814069889655,-0.3892767419437059,2.767370467718761,32.566765,0.18301001,68531367936,0.554
RTX,0.22634213727945568,0.37914917415344707,-0.32836235577952017,-0.5122333324482105,8.609347920283712,41.314514,0.109519996,275061571584,0.418
RVTY,0.3259752415434297,0.029402035810034928,-0.538408786017787,-0.6181908559449212,8.775699304373168,48.703884,0.03216,11645561856,1.089
SCHW,0.35087981850833394,0.16804491554936105,-0.4598171007091542,-0.6965924275529533,7.403561008094574,20.221504,0.18110001,170685071360,0.909
SHW,0.27788999463442526,0.2296463753118834,-0.2844357660440272,-0.22507439401543583,4.17227361456615,35.08074,0.59391,89917071360,1.259
SLB,0.3687414330770668,-0.18396795018392023,-0.3890482290737181,-0.2836478439114043,2.627565301664953,21.638298,0.13904001,76037603328,0.701
SMCI,0.9175711350119305,-0.5433916653195611,-0.8484096025557227,0.029569108104044645,8.90692074325305,23.664232,0.13193,19419236352,1.523
SNA,0.23776035314503327,0.24530546171910528,-0.15294130423893412,-0.39251960362685195,8.454159673939358,20.118874,0.18327999,20068675584,0.787
SNPS,0.34804701943984473,0.02380745625828612,-0.29263671710436545,-0.05987414928690444,3.7415114865026133,54.650932,0.0716,84168531968,1.126
SO,0.19594838023043554,0.26321989485911895,-0.23278441454699672,-0.09328792164992107,1.1390388217880671,23.457712,0.11043,103834198016,0.447
SPG,0.2629495013369049,0.27065898515380604,-0.33059413626829554,-0.1862589273739934,1.1036136895304107,14.224259,1.04109,76077842432,1.396
SPGI,0.23025336154589593,0.16648418617057603,-0.3126292074603975,0.029001324441126932,5.127171012850287,28.49693,0.13087,126412947456,1.201
SRE,0.20823016872600011,0.2343784889987372,-0.2273400228784777,-0.08122683401345701,1.5621786407749658,28.784616,0.0677,61058359296,0.752
STE,0.270956171760854,-0.014540022391829482,-0.36179664597986394,-0.5346929914817069,6.593623073616916,34.958157,0.10468,24600547328,1.044
STLD,0.3734828520496894,0.17296278212375493,-0.32195376827491645,-0.15162160337262562,3.7139734424617012,24.204006,0.13284001,28467896320,1.448
STT,0.307900973231355,0.24763585537918265,-0.34042960709631476,-0.4846068357425855,5.769634197401054,13.61064,0.11078,35735236608,1.442
STZ,0.21192198734311318,-0.005083686322448967,-0.20061283285938403,-0.9026159657936139,6.28427131370945,24.554161,0.14454001,27230023680,0.44
SW,0.4701302340538639,0.26477823174402776,-0.4032330273302661,-0.16099881084334566,5.911094419457205,33.38356,0.03911,25461805056,1.006
SWK,0.371282551108161,-0.10387944211352824,-0.496249485579265,-0.472441985091747,5.579175218225469,34.701885,0.04522,14243220480,1.204
SWKS,0.3665985107016771,-0.29590735279876534,-0.4113608931237618,-0.3815797028502529,5.012582541841187,23.007664,0.06485,9029935104,1.317
SYF,0.37003134754019834,0.5377618886896152,-0.3254943601454084,0.5085187835977704,5.210994546686816,7.9062505,0.21304001,26425755648,1.402
SYK,0.24571241556198628,0.26041183019242947,-0.31274240180118396,0.016925606655153008,4.043849967977794,45.26548,0.15079,145509711872,0.869
SYY,0.21564961943543556,0.06339461417438991,-0.27329347797568876,-0.0009695811105555796,3.4516537848615627,24.2938,0.82345,43166019584,0.602
T,0.24790373451444564,0.3642290759798498,-0.3200802447402806,-0.1812223355505896,7.625523326160767,9.203947,0.18805,198362791936,0.608
TDY,0.24324273727965925,0.05848740604988742,-0.3223911696071079,-0.8146069400926731,6.380239344714813,35.45705,0.08926,31397062656,1.014
TECH,0.3571652055661754,-0.08123866545954803,-0.5272998781757297,0.43854463925197135,3.630864533448971,108.528305,0.03966,8999193600,1.469
TEL,0.25008898419887615,0.06974017789434675,-0.21535418464436862,-0.14357744482113025,2.325563189746349,33.7741,0.16097,68901584896,1.235
TER,0.41402011561546914,-0.07855159453220295,-0.4089383488126713,-0.3233864016893858,2.211304544636705,93.3477,0.19734,51675037696,1.821
TFC,0.3455043900143404,0.2757868207924321,-0.5342209171695212,-0.6974361915354119,9.319734235489712,13.696335,0.08236,66930167808,0.855
TGT,0.4008850919767401,-0.12156064579540811,-0.5624358278929986,-2.9765136779337285,39.15875508124912,14.144242,0.25094998,53023838208,1.136
TJX,0.2197876682694532,0.2927578499007066,-0.17220450107405916,0.23580525742350167,3.117455545932131,34.929356,0.58396,176100294656,0.738
TKO,0.32928258338589755,0.4838839388736454,-0.34800446001845337,0.11251422379864359,16.486141615955997,80.580154,0.08129,17340739584,0.233
TMO,0.25249870665571,-0.019123505081840145,-0.29275028438258605,0.17173309673185239,2.2303600120036533,28.817259,0.13024001,191960514560,0.949
TMUS,0.21073738392637095,0.43476406714482563,-0.16967389776944497,-0.3588306777636788,4.661871671695738,22.166666,0.18177,240993452032,0.435
TPL,0.4419072285121812,1.054980306102669,-0.5250348209485344,0.33337564158368277,6.950104204371412,72.44637,0.37152,34460844032,0.928
TPR,0.3802953722563074,0.4959885555392667,-0.41536510341232646,0.25139625544618477,7.355355304559437,60.887596,0.55337,32148430848,1.608
TRGP,0.3144324959781523,0.8523350323975407,-0.2998258217119916,-0.6485015782937512,2.7971212824252447,31.137283,0.53963,49784635392,0.868
TRMB,0.3432550880125146,0.27756265329249896,-0.4528883613336844,-0.05825848716067871,8.747119533453887,38.420456,0.07322,16091470848,1.576
TROW,0.3208349970695129,0.14844338867234488,-0.39413379742672655,0.5239808472349573,5.419787450211349,10.322511,0.18791,20815443968,1.544
TRV,0.2229807026863681,0.32196252047973334,-0.1797915303951938,-0.17654870177564524,5.9866219688597475,11.112609,0.20698999,68018728960,0.517
TSCO,0.2836887755688128,0.2658092626873714,-0.2778589625208168,-0.7670760314457211,5.093601598092274,25.708738,0.45183998,27984252928,0.726
TSLA,0.6069532133348331,0.15431050375074534,-0.7168798434447903,0.03121609453605782,2.0087179702013866,384.87848,0.049250003,1545326559232,1.887
TSN,0.2535151633632946,0.1936936334752225,-0.5201246727640247,-2.481563216564235,24.59282306091557,114.03571,0.012560001,22483763200,0.465
TT,0.2660422529018225,0.5168509472048981,-0.23344860485359445,0.24391568330890093,4.29959832749312,35.57654,0.36956,103578722304,1.211
TTD,0.6033930689289771,0.49968991745344143,-0.47102509677119075,1.1550697510790797,13.249590251064724,28.522728,0.16783,12272466944,1.091
TXN,0.2739582866138439,0.15731485770445683,-0.23267339475706286,0.1288785182031697,0.7115148322656046,40.317432,0.30148,199651737600,0.995
TXT,0.26780520202176983,0.03631533449152004,-0.22942706776367414,0.19452808071064592,6.39928731715721,19.68164,0.12242,17550348288,0.978
TYL,0.3021074036909058,0.38410543110404083,-0.35280634944501893,0.388851612870318,3.1214137147189476,44.02917,0.08901,13714427904,0.897
UAL,0.4355707659758057,0.7634701240651184,-0.41156047271786317,0.1691297139134575,3.439175654865852,11.081372,0.23987,36592103424,1.263
UBER,0.46206184884297835,0.08659947365914497,-0.440678019127296,0.36872434780005786,4.0500014087230936,15.615222,0.39925998,153468551168,1.206
UDR,0.2397932392398945,0.20665429043708905,-0.43894142161716626,0.0016173209286852272,1.8895954565915858,32.893803,0.09378,13994097664,0.707
UHS,0.320894087874037,0.2617060659296062,-0.43344681774476895,-0.6368053083827133,9.299565104655956,10.965271,0.20028,14668082176,1.269
ULTA,0.3298608174833713,-0.29139741769056576,-0.43483551618118244,-0.7658764383839276,13.182496755623461,26.174397,0.47967,30619670528,0.832
UNH,0.24456292110140174,0.1293996375195772,-0.2205002068339544,-0.32294668437187596,4.164346972492719,21.936459,0.12538,262693191680,0.415
UNP,0.23060880145676121,-0.004445462778037632,-0.3183462792795361,0.6890168998733248,6.830276460920363,22.230576,0.40377,157901471744,0.987
